ra,dec,classe,g,i,r,u,z,subclasse,redshift
221.46482999999998,10.152889,GALAXY,18.196363,63.142349,39.841381,7.469963000000001,84.758492,STARFORMING,0.0375
226.69818999999998,9.2024745,GALAXY,22.50028,63.789852,43.429432,11.571669,81.11054200000002,STARFORMING,0.104596
226.63532,9.4495619,GALAXY,41.603855,97.015503,72.44300799999998,21.441505,117.618965,STARFORMING,0.028079000000000003
226.65967999999998,9.4816531,GALAXY,11.023214,48.905819,31.170723,4.242619,63.891632,AGN,0.167078
226.63558999999998,9.4709685,GALAXY,60.65621899999999,144.301422,107.059944,30.699894,177.638351,STARFORMING,0.027759
226.84846000000002,9.3991304,GALAXY,17.872015,65.87039200000001,44.435028,6.769900999999999,86.14698,STARFORMING,0.10988699999999997
226.68871000000001,9.4245145,GALAXY,8.532504,17.348043,13.562312,5.592421,20.966768,STARFORMING,0.027495
226.66405,8.6586606,GALAXY,12.258948,24.280941,18.842007,6.712001,29.249853,STARFORMING,0.046360000000000005
226.63402000000002,8.4730031,GALAXY,14.438046,36.563255,25.828014000000003,6.080948,43.470066,STARFORMING,0.076686
226.55975,8.525206599999999,GALAXY,13.994206,31.055859,22.373577,8.043467,35.39465,STARFORMING,0.086905
226.68167000000003,8.514431199999999,GALAXY,39.914993,64.653313,53.260674,35.291012,74.13364399999998,STARBURST,0.031311
52.854468999999995,-0.70974523,GALAXY,12.858964,52.916431,32.310821999999995,4.244004,71.135025,STARFORMING,0.149623
52.664405,-0.94003456,GALAXY,26.485582,79.214783,54.79111500000001,11.561285,101.766975,STARFORMING,0.034986
52.458366000000005,-0.79044208,GALAXY,8.814551,27.581902000000003,18.658478,3.11148,33.896198,STARFORMING,0.107826
52.553093999999994,-0.85298512,GALAXY,13.013795,24.307186,19.316784,13.259785,27.138615,STARFORMING,0.022948
52.420994,-0.77850018,GALAXY,19.628578,65.464897,43.118206,7.458996000000001,84.159927,STARFORMING,0.05149
52.498484,-0.67819502,GALAXY,8.959135,24.874685,17.424469000000002,4.513029,30.798515,STARFORMING,0.053014
52.473028,-0.74179163,GALAXY,33.2742,92.580208,62.427502,14.703899,114.420731,STARFORMING,0.066952
52.711626,-0.61858826,GALAXY,12.371879,65.639877,40.044968,3.223888,86.21417199999998,AGN,0.14993800000000002
52.993044,-0.60711544,GALAXY,21.265911,61.730034,41.811291,7.212444,73.2938,STARFORMING,0.06653300000000001
52.815996,-0.24457722,GALAXY,13.860062,57.217487,35.612476,4.137768,73.558762,STARFORMING,0.12906900000000002
52.310421999999996,-0.9143087999999999,GALAXY,29.545313,121.09404,78.465393,6.648231,165.510269,AGN,0.066747
52.260727,-0.92747229,GALAXY,53.688786,221.007431,138.546021,14.310591,297.659576,STARFORMING,0.06691799999999999
52.345937,-0.97343594,GALAXY,12.532243,38.309845,26.261013,5.367634,46.970505,STARFORMING,0.143973
217.62608999999998,13.214201999999998,GALAXY,23.523232,78.682976,51.640793,5.9060510000000015,99.991852,STARFORMING,0.103338
218.84895,9.4649189,GALAXY,65.475578,171.85218799999996,124.477867,27.419861,213.665207,STARFORMING,0.027162
218.84708999999998,9.5014171,GALAXY,6.3504010000000015,10.244737,9.241506,3.117604,11.91338,STARBURST,0.00695547
218.81758,9.7495261,GALAXY,15.569175,36.106586,26.423103,7.136528,43.705433,STARFORMING,0.055378
218.79833,9.4604495,GALAXY,55.27524200000001,162.23848,114.983749,28.534153000000003,204.7948,STARBURST,0.027314
218.86602000000002,9.4428296,GALAXY,45.240059,131.762085,92.300674,18.419426,164.339996,AGN,0.027148
218.72973,9.6058212,GALAXY,33.83194,62.975819,47.068043,18.882853,65.99290500000001,STARBURST,0.06300399999999999
218.84697999999997,9.5210615,GALAXY,23.186676,77.316704,46.41087,9.438183,85.375961,STARBURST,0.122039
219.17867,9.684851,GALAXY,53.099609,97.34758,76.432877,34.770592,110.128189,STARBURST,0.034541
219.16522,9.940767,GALAXY,35.132824,52.397675,40.0938,21.778936,50.64209,STARBURST,0.058667
219.08617,9.9907684,GALAXY,11.873431,28.991524,20.884977,8.916547999999997,34.601631,STARFORMING,0.056067999999999986
219.23199,9.927025,GALAXY,17.403109,46.649521,33.336613,7.102755,55.496601,STARFORMING,0.060478
219.31649,10.006734,GALAXY,78.037453,233.167618,158.454102,33.61517,297.733765,STARFORMING,0.030737
219.33392999999998,9.9916479,GALAXY,51.019455,92.424179,73.709213,30.66803,107.309242,STARFORMING,0.030304
218.83091000000002,9.9628931,GALAXY,40.79266,87.289185,67.651276,20.376947,100.726921,STARFORMING,0.03417
219.40511,10.208701,GALAXY,21.514168,98.886574,61.521,6.511501,134.104675,STARFORMING,0.117058
219.24927999999997,10.122299,GALAXY,19.422565,62.34409,41.392811,8.473991999999999,79.348167,STARFORMING,0.12599100000000002
218.72179,9.5107611,GALAXY,19.72221,67.964279,44.460026,7.865660000000001,84.420303,STARFORMING,0.054585
218.68666000000002,9.793762199999998,GALAXY,20.500013,83.79169499999998,53.26744100000001,5.911739,111.64637,STARFORMING,0.09455
218.61342000000002,9.4639367,GALAXY,45.04311,123.266708,85.04229000000002,18.372675,148.67366,STARFORMING,0.054951
47.291102,1.0496014999999999,GALAXY,13.597169,36.663788,25.703199,6.548849,45.696541,STARFORMING,0.043805
47.074845,0.27926353,GALAXY,18.416061,55.705433,37.297474,7.370653999999999,69.834335,STARFORMING,0.109584
47.295083,0.58039234,GALAXY,21.751003,61.45969,40.254421,10.832954,74.14888,STARBURST,0.108332
47.476369,0.7724591,GALAXY,65.464966,84.82311999999997,69.321152,50.481464,88.376091,STARBURST,0.047909
47.487057,0.69750785,GALAXY,20.7644,77.17572,51.900925,6.997265,99.041725,AGN,0.129551
47.510233,1.093006,GALAXY,28.617537,107.519829,67.943146,10.260309,143.578094,STARFORMING,0.038587
47.527589,1.1380219999999999,GALAXY,13.306470999999998,53.361172,33.355743,6.762368,71.61816400000002,STARFORMING,0.238779
47.617263,1.0976606000000002,GALAXY,42.671902,100.787819,72.243477,22.24221,124.922569,STARFORMING,0.037885
47.511889000000004,0.71770833,GALAXY,20.401178,82.240509,51.206585,7.564521000000001,108.559624,AGN,0.106336
47.49536,1.2223098999999997,GALAXY,25.418392,65.542381,45.335178000000006,12.636768,82.681122,STARFORMING,0.043976
47.497134,0.33777928,GALAXY,18.820143,41.899841,31.02858,9.946101,50.545284,STARFORMING,0.047824
47.402611,0.42861232,GALAXY,13.777742000000002,65.12085,37.784832,5.219018,91.860832,STARFORMING,0.148476
47.357246999999994,0.44766153,GALAXY,18.094896,36.452728,27.558954,10.877438,42.545082,STARFORMING,0.042745
47.417198,0.57144347,GALAXY,17.742794,66.65585300000001,42.236519,6.3158949999999985,89.429451,STARFORMING,0.089451
47.499336,0.29954302,GALAXY,18.141905,59.533432,36.974476,7.879591,73.14807900000002,AGN,0.098319
220.08335,9.461034199999999,GALAXY,23.767218,60.832695,44.001904,8.71447,71.65763100000002,STARFORMING,0.051941
54.365444999999994,1.1421651000000002,GALAXY,8.53519,26.444588,17.79097,2.2425900000000003,32.16748,STARFORMING,0.13075499999999998
54.500958,0.82964735,GALAXY,18.610586,33.740158,27.675323,6.947249,38.019417,STARFORMING,0.041614
54.388635,0.14374742,GALAXY,8.349298,23.220835,15.927473,4.9785650000000015,29.240286,STARFORMING,0.048077
56.46300600000001,-1.1088075000000002,GALAXY,23.453234,95.559654,60.56633000000001,4.5917650000000005,126.586548,STARFORMING,0.053856
56.38915,-1.0469574000000001,GALAXY,12.937182,38.464462,26.664909,6.696939,48.301949,STARFORMING,0.03653
56.347226,-0.93938587,GALAXY,15.759326,69.015137,42.911072,5.439719,91.147667,STARFORMING,0.13265
56.481882999999996,-1.0549829,GALAXY,6.007342,21.740702,14.144694,2.101324,26.666801,STARBURST,0.162546
56.358043,-0.56153773,GALAXY,12.066069,39.568893,25.250881,7.083381,49.398594,STARFORMING,0.128952
56.410081999999996,-0.61689408,GALAXY,10.114887,24.132715,16.224570999999994,5.205177,25.64086,STARBURST,0.067674
56.380790000000005,-0.56030885,GALAXY,11.4462,30.653166,21.349194,6.265209,37.902527,STARFORMING,0.041259
56.449928,-0.00711652,GALAXY,64.132355,223.968369,144.728714,25.367916,297.123291,STARFORMING,0.036173
56.39198199999999,-0.50724899,GALAXY,25.303797,83.219063,54.642361,9.570734,107.176323,STARFORMING,0.048039
56.41001899999999,-0.43793201,GALAXY,25.620571,48.956013,38.339554,10.221463,55.691116,STARFORMING,0.053691
56.426637,-0.37947069,GALAXY,14.107513,71.236092,43.446827,3.214186,101.846512,AGN,0.109117
56.489655000000006,-0.02091432,GALAXY,25.408829,66.05188000000001,47.074486,13.773682999999998,81.123375,STARBURST,0.037610000000000005
56.247018999999995,-1.1046923,GALAXY,2.893129,1.2333690000000002,7.35584,2.865279,5.385521,STARFORMING,0.270662
56.119714,-0.95471347,GALAXY,8.013444999999999,25.390194,17.171843,3.442852,32.843609,STARFORMING,0.06869199999999999
56.114056000000005,-1.0605329,GALAXY,14.916614,34.080757,25.032692,7.546964999999998,40.055229,STARBURST,0.109916
55.999979,-1.0399902,GALAXY,17.783081,69.172813,44.632172,5.031974,93.288437,STARFORMING,0.104182
56.076519999999995,-0.63505184,GALAXY,18.753904,56.558517,38.152775,7.689839,72.430412,STARFORMING,0.052902
220.70457000000002,11.505214,GALAXY,52.73508100000001,90.644661,68.403648,34.211220000000004,93.649857,STARBURST,0.112293
220.87836000000001,11.202693,GALAXY,153.511581,475.690735,332.604828,52.134888,617.839233,BROADLINE,0.028051
220.73487999999998,11.193805000000001,GALAXY,13.389457,45.486332,29.959152000000003,5.598053,61.882706000000006,STARFORMING,0.128344
220.9313,10.814287,GALAXY,13.970477,34.931145,24.938175,5.944085,44.939968,STARFORMING,0.080314
220.61617999999999,11.042959,GALAXY,13.812886,26.568003000000004,20.995859,7.704885000000001,32.510635,STARFORMING,0.052894
220.94924,10.739605000000001,GALAXY,29.766777,77.409615,55.04589100000001,12.980193,95.75721,STARFORMING,0.08655
220.61426,11.312911,GALAXY,9.494027,55.14986,33.164307,3.496284,74.766899,AGN,0.229093
220.62878999999998,11.697828,GALAXY,28.516058,94.277534,64.265686,9.869825,124.328476,STARFORMING,0.09087
220.78565,11.595365,GALAXY,45.219646,152.443375,94.098152,17.598303,190.322784,STARBURST,0.085549
220.9185,11.643786,GALAXY,28.931633,105.291702,67.544533,10.632895,138.845688,STARFORMING,0.128576
220.75137999999998,11.723783000000001,GALAXY,10.472423,31.506495,21.30681,4.635527,42.20174,STARFORMING,0.080363
220.92108,11.219803,GALAXY,34.541336,101.964874,69.39045,15.597865,133.180832,STARFORMING,0.035802999999999995
220.81294,11.120461,GALAXY,9.633753,19.490082,14.81598,6.713261,25.419203,STARBURST,0.036522000000000006
220.338,12.315172,GALAXY,33.555946,76.0886,56.735947,15.377414000000002,89.319717,STARFORMING,0.108542
220.38223,11.928997,GALAXY,38.29327,108.521194,77.02394100000002,14.664988,135.893524,STARFORMING,0.038051
220.41093999999998,11.857591000000001,GALAXY,27.6576,47.62281,38.740875,16.292488,53.63333100000001,STARFORMING,0.03633
220.83494,10.785809,GALAXY,26.805759,56.951756,43.000679,13.391310999999998,66.264557,STARFORMING,0.12733
220.41513999999998,10.913116,GALAXY,13.45133,33.062511,24.237059,5.397007,40.79718,STARFORMING,0.123421
220.48567000000003,11.279592,GALAXY,17.668658999999995,59.18631,38.71556500000001,7.156396000000001,77.496788,STARFORMING,0.114488
220.2599,11.738412,GALAXY,75.07345600000002,159.838806,120.537621,44.544426,195.314575,STARFORMING,0.037739
220.30377000000001,11.583983,GALAXY,15.483572,30.348879,23.602863,9.061256,34.40263,STARBURST,0.20615
220.57065,11.708383999999999,GALAXY,25.248882,81.357925,54.804157,9.38044,107.639313,STARFORMING,0.11167
229.31245,-0.99605,GALAXY,0.832034,6.719448,3.032218,0.907614,9.443225,AGN,0.464254
228.97782,-0.83736387,GALAXY,0.631411,6.521601,2.542398,0.134139,10.412564,BROADLINE,0.637786
228.82395,-0.60799764,GALAXY,8.23633,15.2297,12.059703,5.385584,16.422635999999994,STARFORMING,0.119759
228.84787000000003,-1.5089534,GALAXY,10.503959,40.273712,24.382195,3.423907,60.925224,AGN,0.07368999999999999
243.21695,14.031126,GALAXY,30.91947,65.985062,46.951279,17.182604,69.077499,STARBURST,0.115644
243.23924,13.945948999999999,GALAXY,29.473423,43.605907,36.237949,27.035118,45.489067,STARBURST,0.034364
243.27889,13.80686,GALAXY,23.416239,73.88580300000002,51.234299,9.549417,94.169968,STARFORMING,0.13502999999999998
243.22961,13.665842999999999,GALAXY,18.051155,61.212841,40.255669,5.878826,79.9254,STARFORMING,0.060985
243.71235,13.658252,GALAXY,22.72974,62.239128,42.51659,10.902077,75.128304,STARFORMING,0.07925900000000001
243.65026,13.654710999999999,GALAXY,26.091621,80.263649,53.7626,10.825614,99.860664,STARFORMING,0.076454
243.73462,13.637367000000001,GALAXY,46.563873,137.392563,89.53546899999998,20.155005,166.091904,STARFORMING,0.076231
243.65492000000003,14.344339000000002,GALAXY,68.819214,209.687988,140.649979,27.9669,267.643127,STARFORMING,0.05037
243.51371,14.282110000000001,GALAXY,209.731796,724.350769,478.24261500000006,77.650887,970.684753,AGN,0.030277
243.4572,14.115656,GALAXY,21.120022,31.270075,23.84366,19.227821,26.368509000000003,STARBURST,0.123856
243.51512999999997,14.142904000000001,GALAXY,49.216599,144.932983,100.309151,20.528843,185.039688,STARFORMING,0.031037
243.41772000000003,14.06855,GALAXY,7.2178369999999985,31.794737,19.899212,3.173628,40.598473,STARFORMING,0.202731
243.40762999999998,14.142512,GALAXY,19.094614,54.11209100000001,38.177998,11.369131,64.78763599999999,STARBURST,0.230522
243.99372000000002,13.945198000000001,GALAXY,9.684546,33.89238,22.271944,5.247659,44.51498400000001,STARFORMING,0.160599
243.94494,13.650170999999999,GALAXY,19.374531,87.436676,52.673504,6.859311,124.088501,STARFORMING,0.095122
244.08907000000002,13.619176000000001,GALAXY,24.973892000000006,83.718018,55.486969,9.406083,108.774834,STARFORMING,0.066791
244.06271,13.96066,GALAXY,70.489929,214.051956,139.766037,30.872177,265.595612,STARFORMING,0.07939700000000001
244.08003,13.967177,GALAXY,47.651131,89.332542,58.863476,31.301285,88.788956,STARBURST,0.07805
243.92591000000002,13.992189000000002,GALAXY,51.747623,152.27095,102.908234,23.908245,189.397858,STARFORMING,0.075136
244.38882,14.079697,GALAXY,19.07406,41.329147,30.749252,12.87539,49.512253,STARFORMING,0.033389
215.0402,13.440759,GALAXY,46.497059,105.351852,81.351601,19.888397,128.68673700000002,BROADLINE,0.141361
215.41103999999999,13.163435999999999,GALAXY,7.6048399999999985,27.505234,17.110594,3.1126150000000004,34.853928,STARFORMING,0.201085
214.99152999999998,13.173395999999999,GALAXY,34.795219,70.33624300000001,55.846153,16.872807,80.331131,STARFORMING,0.041527
215.38062999999997,12.944802000000001,GALAXY,26.546745,48.86130900000001,35.931521999999994,14.282011,51.94379,STARBURST,0.100182
215.42001000000002,13.233920000000001,GALAXY,33.079792,79.501465,59.008785,17.275489999999998,99.843018,STARFORMING,0.017111
215.54556000000002,13.845197,GALAXY,19.512987,64.19854000000001,40.564243,9.457349,84.069298,STARFORMING,0.112798
215.66951,13.677307999999998,GALAXY,39.86599,76.362877,54.610657,29.888077000000006,85.72219100000002,STARBURST,0.154921
215.6387,13.717191,GALAXY,186.380569,329.311218,277.594055,156.49176,391.551636,STARBURST,0.025483
215.47421,13.566314000000002,GALAXY,17.308142,72.72820300000002,46.581875,6.840456,95.308868,STARFORMING,0.156735
215.61794,13.430235999999999,GALAXY,53.878296,99.206329,77.846451,33.793591,114.513748,STARFORMING,0.040048
243.9167,12.010597,GALAXY,44.908039,209.008224,120.104965,15.221008,293.559845,STARFORMING,0.079152
243.80526,12.573696,GALAXY,209.713058,363.04483,304.957642,133.41189599999998,402.733459,STARFORMING,0.032389999999999995
221.68592999999998,10.666119,GALAXY,15.528347,61.334042,38.64864,8.330858000000001,78.018776,STARFORMING,0.163052
221.76711,10.753451,GALAXY,39.918751,156.45564299999995,96.575394,14.187825,205.873703,STARFORMING,0.080932
221.75082,10.810907,GALAXY,29.228487,71.28289000000002,51.828949,12.947195,85.11488299999998,STARFORMING,0.065308
221.05885,10.271598,GALAXY,33.296333000000004,58.201172,47.591484,15.132742000000002,63.478161,STARFORMING,0.054499
221.23721,10.23701,GALAXY,14.938660999999998,61.28965400000001,40.108864,4.588975,81.330215,STARFORMING,0.125829
221.15263,10.259533,GALAXY,15.348678,39.195763,28.417835,5.485157,46.023148,STARFORMING,0.064695
221.33513,10.107613,GALAXY,35.1749,115.597,77.68087,12.67221,149.31368999999995,STARFORMING,0.0515
221.21795,10.303581,GALAXY,9.339401,21.970268,16.598238000000002,4.914333999999998,23.557535,STARFORMING,0.05659500000000001
222.03387999999998,11.086163,GALAXY,17.060095,38.873215,29.275549,8.20938,45.215382,STARFORMING,0.050663
221.83361000000002,10.91419,GALAXY,17.719582,38.541794,29.763922,10.848348,45.198521,STARFORMING,0.031389
222.07246,10.650526,GALAXY,59.739697,204.43869,130.85321000000002,22.217764000000006,268.739075,STARFORMING,0.053291
221.9031,10.799155,GALAXY,62.288513,91.927132,70.532227,43.438614,93.017525,STARBURST,0.052925
221.91727000000003,10.765914,GALAXY,28.302473,73.553513,53.175789,14.144894,90.229294,STARFORMING,0.030076
221.90171,10.746648,GALAXY,90.439857,354.104919,227.357986,27.106256,480.44455,BROADLINE,0.052896000000000006
222.1029,10.650592,GALAXY,21.46756,46.76194,35.835037,14.361787,55.418713,STARFORMING,0.028245
221.84583999999998,10.581013,GALAXY,39.399944,112.293304,75.14695,19.704391,138.045273,STARFORMING,0.0532
221.57497,10.535950999999999,GALAXY,49.737881,111.062393,81.279083,25.440144,128.818802,STARFORMING,0.053733
221.81967000000003,10.54739,GALAXY,16.672798,63.123642,42.067162,6.1261800000000015,83.899803,AGN,0.121423
221.76698,10.26264,GALAXY,34.720524,71.42675,54.754704,19.436527,77.485359,STARBURST,0.165421
221.58437,10.522192,GALAXY,36.113831,105.345009,72.18141899999998,17.016560000000002,138.314987,STARFORMING,0.031554
221.81429,10.090907000000001,GALAXY,24.859119,60.899292,44.659241,11.477192,74.36020699999997,STARFORMING,0.053916999999999986
220.00132999999997,12.022788,GALAXY,23.706142,86.120918,53.754833,8.382867999999998,112.845444,STARFORMING,0.122076
219.98927999999998,12.331823,GALAXY,10.240072,24.995567,17.470661,4.457537,30.353506,STARFORMING,0.092777
220.14383999999998,11.926027000000001,GALAXY,8.779263,19.906017,15.380114,5.26428,24.648956,STARFORMING,0.028572000000000007
220.07757,11.871677,GALAXY,11.986254,37.736961,23.933924,3.929056,50.385265,STARFORMING,0.051993
220.18547,11.887633000000001,GALAXY,19.781208,58.787739,39.54314,8.215332,74.218773,STARFORMING,0.119787
220.12734,12.323797,GALAXY,29.929136,79.611328,56.129574,14.609694,98.120049,STARFORMING,0.120768
220.04244,12.050395,GALAXY,13.371285999999998,52.775421,34.741734,4.311129,72.664429,AGN,0.121688
220.14192000000003,12.076331,GALAXY,12.784619,28.878761,21.43469,6.778768,34.138145,STARBURST,0.230269
219.99983999999998,12.313350999999999,GALAXY,20.00742,69.64283,45.434788,5.768108,93.090431,STARFORMING,0.091898
220.16622999999998,12.007942,GALAXY,23.087467,70.63533000000002,48.417103,7.979842,91.382622,STARFORMING,0.160297
220.01147000000003,11.994048,GALAXY,38.547359,134.613464,89.231247,11.479356,174.939789,STARFORMING,0.0643
220.13257000000002,11.387924,GALAXY,65.640793,199.604813,134.099823,25.971916,255.160172,STARFORMING,0.05155
219.9151,11.259158,GALAXY,21.676622,57.550457,39.448353,11.077666,71.19628900000002,STARFORMING,0.126569
219.9973,11.302575,GALAXY,11.325737,56.437984,33.461468,4.5539260000000015,82.077415,BROADLINE,0.122128
219.94672000000003,11.667577,GALAXY,25.900776,38.419823,31.350969,14.853872,45.326256,STARBURST,0.050089
219.77105,12.204167,GALAXY,31.016342,110.254951,75.588577,10.603896,146.950516,AGN,0.120871
219.66301,11.846283999999999,GALAXY,27.611198,76.980965,54.336617,10.887289,94.651123,STARFORMING,0.123596
219.97987999999998,11.843314999999999,GALAXY,17.899469,49.777481,34.538578,7.298717999999999,59.626446,STARFORMING,0.123404
219.87838,12.256416,GALAXY,23.270842,89.134697,57.51726899999999,10.036103,115.260124,AGN,0.130173
219.96932,12.288478999999999,GALAXY,21.702879,62.95986600000001,40.548302,10.36563,73.75128199999997,STARBURST,0.092648
220.07339,13.400192,GALAXY,28.802534,70.87471,50.23772,12.0845,88.156685,STARFORMING,0.09244
222.12089,11.625598,GALAXY,24.543083,75.281639,51.349258,11.296468,96.991219,STARFORMING,0.066565
222.266,11.498752,GALAXY,13.777957,59.864594,36.579273,4.037167,78.99861899999998,STARFORMING,0.143869
221.94384,11.705784,GALAXY,47.527203,143.429565,94.438164,18.938046,170.267899,STARFORMING,0.080957
221.98933,11.260606,GALAXY,16.669788,29.739691,23.658447,8.405572,30.698053,STARFORMING,0.054203
222.03007999999997,11.504677000000001,GALAXY,33.127514,75.393242,54.809574,14.855515,86.002151,STARFORMING,0.066477
222.05126,11.817466,GALAXY,34.99651,77.663841,58.332489,20.411249,92.832512,STARBURST,0.037188
222.49347999999998,11.967417999999999,GALAXY,48.550323,168.053207,110.921631,16.010519,218.911133,STARFORMING,0.088119
221.93902999999997,12.100813,GALAXY,35.364632,90.866959,65.519775,14.274371,109.561264,STARFORMING,0.04633
222.19949,12.160627999999999,GALAXY,14.472331,40.855785,28.970701,5.382206,47.87698,STARFORMING,0.153542
221.72304,11.37975,GALAXY,75.993149,229.377441,155.901199,24.825598,280.374878,AGN,0.051971
221.64955,11.465968,GALAXY,16.66777,43.705181,30.744135,7.05168,52.64454300000001,STARFORMING,0.054115
221.54417,11.348575,GALAXY,27.189127000000006,73.970528,53.881271,10.93764,88.923096,STARFORMING,0.029028
221.76994,11.480397,GALAXY,46.490437,85.201797,68.987061,28.377316,94.639633,STARFORMING,0.030412
50.501391999999996,-0.80709286,GALAXY,13.084476,48.333481,30.266779,4.395846,66.69569399999999,STARFORMING,0.035920999999999995
50.616093,-1.0365791,GALAXY,7.317587,32.458218,20.137323,3.065537,41.267361,STARFORMING,0.193528
50.848514,-1.2023902,GALAXY,59.23906700000001,229.692108,152.020203,13.343984,296.732025,AGN,0.068106
50.686597,-0.9072918,GALAXY,31.63835,65.627563,49.697422,12.309764,68.45436099999999,STARBURST,0.067983
50.587899,-0.72746248,GALAXY,20.626247,55.119812,39.078102,8.630182000000001,67.520943,STARFORMING,0.068346
51.004093,-0.77491178,GALAXY,26.916225,85.28782700000002,57.749409,10.37882,109.846092,STARFORMING,0.036597000000000005
50.709687,-1.1351935,GALAXY,21.436113,58.71093000000001,41.035271,8.989628,72.09427600000002,STARFORMING,0.068005
50.707955,-0.6123795999999999,GALAXY,21.843889,57.146225,41.237194,9.643455,68.82193000000001,STARFORMING,0.035312
50.619873999999996,-0.3461351,GALAXY,15.126270000000002,49.695679,33.667767,5.301252,61.163601,STARFORMING,0.135143
50.625652,-0.10419704,GALAXY,16.15691,77.673149,46.975525,3.3975160000000004,104.003036,STARFORMING,0.134286
50.682953999999995,-0.17957723,GALAXY,13.93218,49.307156,30.912357,6.5169739999999985,65.281364,STARFORMING,0.037818
50.289093,-0.21438212,GALAXY,49.671658,184.133423,122.847313,12.204007,228.361588,AGN,0.06633
50.499526,-0.10470696,GALAXY,45.263409,62.618694,56.919155,25.581684,63.11581,STARBURST,0.020936
50.399183,-0.20829606,GALAXY,13.243624,37.405121,25.162729,7.494067999999999,45.418991,STARFORMING,0.116789
50.391381,-0.17839196,GALAXY,25.625137,108.255905,64.01610600000001,7.242944,156.61821,STARFORMING,0.025259
50.888233,1.2115189,GALAXY,18.153364,53.06119200000001,35.751488,7.574165,62.97073,STARFORMING,0.102089
50.493633,0.91047263,GALAXY,19.814562,42.011173,34.182598,9.609961,44.364861,STARFORMING,0.037448
50.378228,0.19343534,GALAXY,14.313751000000002,33.690296000000004,25.732725,5.109547,41.479763,STARFORMING,0.023545
50.253506,0.23586755,GALAXY,18.896219,70.896629,45.137745,6.521372,92.615097,STARFORMING,0.151972
50.326609999999995,0.17520766,GALAXY,22.518391,47.10619000000001,36.855404,12.239538,54.067593,STARBURST,0.037562
51.300247,0.85429758,GALAXY,19.07378,39.558891,29.664305,9.558122,43.912388,STARBURST,0.115777
51.227325,1.1025281999999998,GALAXY,22.39171,34.179996,29.537659,14.959889000000002,38.370155,STARBURST,0.030305
50.930726,0.60565526,GALAXY,53.18462,80.765297,70.712074,31.212318,90.9048,STARBURST,0.020946
241.08333,9.263230400000001,GALAXY,43.52536,50.133595,46.755489,26.347628000000004,51.15427,STARFORMING,0.047499
240.76906,9.785489300000002,GALAXY,25.852163,102.87574,59.803001,9.31123,127.230095,STARBURST,0.152043
240.85932999999997,9.481874099999999,GALAXY,47.089344,157.43782,106.506104,15.067523,201.512634,STARFORMING,0.047446
240.87561000000002,9.5139625,GALAXY,24.904726,73.257683,49.769249,11.490755,85.63736,STARFORMING,0.184451
241.11425,9.492769599999999,GALAXY,39.689854,102.668579,73.22331199999998,15.384657999999998,115.003166,AGN,0.123417
241.38164,10.479866000000001,GALAXY,16.482279000000002,50.242207,33.501507000000004,4.699806,58.688663,STARFORMING,0.123404
241.30371,10.932205999999999,GALAXY,18.518621,60.06770699999999,40.789028,6.392327,71.066978,STARFORMING,0.063715
241.41332999999997,10.886955,GALAXY,14.97811,32.717976,24.57073,7.021509,33.928238,STARFORMING,0.068254
241.05976,10.508329,GALAXY,8.182731,21.126701,15.183953,4.849169,23.128965,STARFORMING,0.075908
241.12933999999998,10.228675,GALAXY,9.718708,41.852207,25.890579,4.4858980000000015,56.627071,STARFORMING,0.075035
240.80317000000002,10.186522,GALAXY,9.269451,24.873825,17.841379,8.460322,25.896151,STARBURST,0.22642
241.0999,10.423936999999999,GALAXY,6.048958,16.456629,12.085931,3.085145,18.649475,STARFORMING,0.064435
241.15391,9.9531657,GALAXY,86.494926,189.469803,144.177155,45.191296,229.590302,STARFORMING,0.034042
240.94857000000002,10.223932000000001,GALAXY,16.508831,35.648869,27.916962,6.008188,38.327789,STARFORMING,0.074517
218.61919,9.853987599999998,GALAXY,14.096147,32.623463,24.314434,7.101549,36.470924,STARFORMING,0.053296
218.59852999999998,9.572682499999999,GALAXY,26.828867,53.341835,40.449192,13.684359,58.366837,STARFORMING,0.087024
218.60426,10.034197,GALAXY,13.589664,33.017826,24.275938,6.191975,39.450481,STARFORMING,0.053647
218.54302,9.633602699999999,GALAXY,24.511927,82.377876,55.926609,8.809785,102.84745,AGN,0.118482
218.5111,9.6119636,GALAXY,7.888949,17.875239999999994,13.941588,3.3432190000000004,19.225634,STARFORMING,0.053805999999999986
218.44294,9.667137,GALAXY,40.487717,152.412949,102.631073,11.512638,196.019562,STARFORMING,0.089767
218.43437999999998,9.8365344,GALAXY,18.934278,60.642174,41.071194,7.729316000000002,75.248001,STARFORMING,0.117681
218.54639,9.8847352,GALAXY,24.996185,53.64888000000001,41.702621,13.459286,60.231083,STARFORMING,0.035907999999999995
218.60112999999998,9.9812657,GALAXY,35.598495,153.646408,99.677498,11.42971,206.394516,BROADLINE,0.133976
218.39942000000002,10.021346000000001,GALAXY,18.306229,51.285412,35.536091,8.724782000000001,61.635838,STARFORMING,0.120466
218.48012999999997,10.139987,GALAXY,43.106438,136.840607,89.215073,17.878201999999995,172.641098,STARFORMING,0.055871
218.58,10.257875,GALAXY,18.85111,75.35936,49.078495,6.253398000000002,98.586624,STARFORMING,0.119073
52.364309000000006,-0.87310482,GALAXY,20.430962,60.617325,41.53178,8.781644,77.78735400000002,STARFORMING,0.036994
